area_fips,2020,2023,difference,percentage_of_2023
40057,697,1298,601,46.3020030816641
40059,2136,2290,154,6.724890829694323
40061,6598,7462,864,11.578665237201822
40063,5798,5886,88,1.4950730547060822
40065,18754,19612,858,4.37487252702427
40067,2274,1970,-304,-15.431472081218276
40069,5980,7136,1156,16.199551569506728
40071,34748,34530,-218,-0.6313350709527946
40073,12548,13566,1018,7.50405425328026
40075,3826,3944,118,2.9918864097363085
40077,4554,6042,1488,24.627606752730884
40079,24426,23204,-1222,-5.26633339079469
40081,13540,15212,1672,10.991322640021036
40083,15510,17464,1954,11.188731103985342
40085,12128,11682,-446,-3.81783941105975
40087,19360,24374,5014,20.571100352834986
40089,23066,24582,1516,6.16711414856399
40091,8454,9182,728,7.928555870180788
40093,4262,4316,54,1.2511584800741427
40095,8636,10046,1410,14.035436989846705
40097,25176,27120,1944,7.168141592920355
40099,9994,9726,-268,-2.755500719720337
40101,58368,56034,-2334,-4.1653281935967446
40103,8784,9534,750,7.8665827564505975
40105,3760,3530,-230,-6.515580736543909
40107,4464,5044,580,11.498810467882633
40109,901534,990910,89376,9.019588055423803
40111,18824,20444,1620,7.924085306202308
40113,12478,15408,2930,19.016095534787123
40115,23776,26042,2266,8.701328622993627
40117,6600,7000,400,5.714285714285714
40119,52492,57163,4671,8.171369592218742
40121,30198,30146,-52,-0.1724938631990977
40123,38162,39764,1602,4.028769741474701
40125,44110,46174,2064,4.470048079005501
40127,5192,5328,136,2.5525525525525525
40129,1373,1826,453,24.808324205914566
40131,50598,61504,10906,17.732180020811654
40133,13974,14896,922,6.189581095596133
40135,18290,19164,874,4.560634523064079
40137,27688,30698,3010,9.805199035767801
40139,18728,19602,874,4.4587287011529435
40141,3390,3080,-310,-10.064935064935066
40143,698654,738788,40134,5.432410921671711
40145,19028,21604,2576,11.923717830031476
40147,36862,38482,1620,4.2097604074632295
40149,3748,4116,368,8.940719144800777
40151,6738,6574,-164,-2.4946759963492546
40153,15482,16698,1216,7.282309258593845
40999,21264,58498,37234,63.650039317583506
41000,3919738,4276599,356861,8.344504593486553
41001,10878,11226,348,3.099946552645644
41003,70650,77970,7320,9.38822624086187
41005,316446,345688,29242,8.459072921246905
41007,34732,37798,3066,8.111540293137203
41009,22308,23526,1218,5.177250701351696
41011,45188,46484,1296,2.788056105326564
41013,12822,14408,1586,11.00777345918934
41015,12664,12980,316,2.4345146379044684
41017,163118,185086,21968,11.869077077682807
41019,74792,77580,2788,3.593709718999742
41021,1715,1714,-1,-0.05834305717619603
41023,4708,4974,266,5.347808604744672
41025,5030,5152,122,2.3680124223602483
41027,25846,27732,1886,6.80080773114092
41029,173150,181610,8460,4.65833379219206
41031,13140,13896,756,5.4404145077720205
41033,55918,62652,6734,10.748260231117921
41035,43868,46640,2772,5.943396226415095
41037,4966,4802,-164,-3.4152436484798003
41039,293040,314300,21260,6.764237989182311
41041,33352,36376,3024,8.31317352100286
41043,90898,97404,6506,6.679397150014372
41045,25120,26638,1518,5.698626022974698
41047,303408,338796,35388,10.445223674423547
41049,11636,13250,1614,12.181132075471698
41051,943706,1016224,72518,7.136025128318166
41053,39828,42756,2928,6.848161661521191
41055,1844,1878,34,1.810436634717785
41057,18406,19696,1290,6.5495532087733555
41059,59726,66624,6898,10.353626320845342
41061,19780,20946,1166,5.566695311754034
41063,4986,5416,430,7.9394387001477105
41065,20750,21450,700,3.263403263403263
41067,571530,618522,46992,7.597466217854822
41069,470,674,204,30.267062314540063
41071,68314,77200,8886,11.510362694300518
41999,54462,80880,26418,32.66320474777448
42000,11771577,12736487,964910,7.575950888184474
42001,65672,66488,816,1.2272891348814823
42003,1294556,1346262,51706,3.840708569357228
42005,30522,31604,1082,3.423617263637514
42007,104660,96406,-8254,-8.561707777524221
42009,29346,33000,3654,11.072727272727272
42011,330362,345412,15050,4.357115560547983
42013,111588,115890,4302,3.7121408231944084
42015,42584,45172,2588,5.729212786682016
42017,500602,545090,44488,8.161587994643087
42019,165284,173856,8572,4.930517209644764
42021,92890,95882,2992,3.1205022840574874
42023,3484,3224,-260,-8.064516129032258
42025,29430,32804,3374,10.285331057188147
42027,124074,136180,12106,8.889704802467323
42029,480616,506548,25932,5.119356902011261
42031,24170,24486,316,1.290533366005064
42033,57158,58794,1636,2.78259686362554
42035,24474,25086,612,2.439607749342263
42037,46196,48496,2300,4.742659188386671
42039,55320,58218,2898,4.977841904565598
42041,264634,278738,14104,5.0599487690949925
42043,352408,380342,27934,7.34444263320906
42045,422476,444198,21722,4.890161594604208
42047,26188,27034,846,3.12939261670489
42049,223964,238054,14090,5.918825140514337
42051,72974,75696,2722,3.595962798562672
42053,2773,1897,-876,-46.178176067474965
42055,115808,118478,2670,2.253582943668867
42057,10780,10726,-54,-0.5034495618124185
42059,22968,23794,826,3.4714633941329747
42061,22920,24478,1558,6.364899093063158
42063,54096,55970,1874,3.348222261926032
42065,29228,28770,-458,-1.5919360444907888
42067,12245,12420,175,1.4090177133655395
42069,181008,197944,16936,8.555955219658085
42071,470564,504950,34386,6.809783146846223
42073,52728,54052,1324,2.449493080737068
42075,97940,106774,8834,8.273549740573548
42077,372080,406294,34214,8.420995633703672
42079,274972,293972,19000,6.463200576925694
42081,95322,99418,4096,4.119978273552073
42083,27154,27942,788,2.820127406771169
42085,83674,87188,3514,4.030371151993394
42087,30400,32576,2176,6.679764243614931
42089,105078,112488,7410,6.587369319394069
42091,964568,1018446,53878,5.290216663426436
42093,31678,33440,1762,5.269138755980862
42095,228762,246168,17406,7.070780930096519
42097,51146,53016,1870,3.5272370605100347
42099,15014,15928,914,5.738322451029633
42101,1269900,1424640,154740,10.861691374663073
42103,20864,23702,2838,11.973673107754621
42105,10096,9758,-338,-3.4638245542119286
42107,94846,99914,5068,5.072362231519106
42109,30310,31146,836,2.6841327939382262
42111,45472,46592,1120,2.403846153846154
42113,2702,2806,104,3.706343549536707
42115,16946,18410,1464,7.9521998913633904
42117,23480,25192,1712,6.795808193077167
42119,32900,34936,2036,5.827799404625601
42121,32984,32852,-132,-0.4018020211859248
42123,26348,26120,-228,-0.8728943338437979
42125,159504,173094,13590,7.851225345765885
42127,27760,29894,2134,7.138556232019804
42129,249410,260402,10992,4.221165736054255
42131,17628,18494,866,4.682599762085
42133,344480,370936,26456,7.132227661914723
42999,374767,316816,-57951,-18.291689813645775
44000,959940,1048385,88445,8.436309180310667
44001,25702,30286,4584,15.13570626692201
44003,142452,152126,9674,6.359202240248216
44005,73094,83264,10170,12.214162182936203
44007,536102,577446,41344,7.15980368727119
44009,99304,113928,14624,12.83617723474475
44999,23080,28882,5802,20.08863652101655
45000,4504486,4923765,419279,8.515414525266742
45001,10852,10838,-14,-0.12917512456172725
45003,118724,130526,11802,9.041876714217857
45005,5036,5060,24,0.47430830039525695
45007,134254,145716,11462,7.865985890362075
45009,6310,7282,972,13.347981323812139
45011,9586,9718,132,1.358304177814365
45013,131460,141148,9688,6.8637175163658
45015,112328,133172,20844,15.651938846003667
45017,9138,9426,288,3.0553787396562697
45019,495876,558090,62214,11.147664355211525
45021,40444,37048,-3396,-9.166486719930901
45023,18944,20452,1508,7.37336201838451
45025,28438,29026,588,2.025769999310963
45027,13522,14078,556,3.9494246341809918
45029,20062,20896,834,3.9911944869831544
45031,39812,40268,456,1.1324128340121187
45033,18844,19250,406,2.109090909090909
45035,70170,80844,10674,13.203206174855278
45037,10278,11488,1210,10.532729805013927
45039,10418,11660,1242,10.65180102915952
45041,129374,137490,8116,5.902974761800858
45043,47206,50678,3472,6.851099096254785
45045,546626,594488,47862,8.05096149964339
45047,56392,56522,130,0.22999893846643785
45049,9020,9826,806,8.202727457765114
45051,243738,280158,36420,12.9998072516223
45053,19416,22248,2832,12.729234088457389
45055,33900,37094,3194,8.610556963390307
45057,52272,55740,3468,6.221743810548977
45059,42002,40272,-1730,-4.295788637266587
45061,7636,7846,210,2.676523069079786
45063,243210,267876,24666,9.207991757380281
45065,2066,2344,278,11.860068259385665
45067,14218,13770,-448,-3.2534495279593316
45069,13398,11384,-2014,-17.6914968376669
45071,29664,29078,-586,-2.0152692757411104
45073,47538,50966,3428,6.726052662559353
45075,54918,57006,2088,3.66277233975371
45077,61048,68796,7748,11.26228269085412
45079,431588,453772,22184,4.888798780004055
45081,10170,9772,-398,-4.072861236185019
45083,296280,312876,16596,5.3043378207340925
45085,72384,72082,-302,-0.41896728725618043
45087,15452,14788,-664,-4.490127130105491
45089,16104,14650,-1454,-9.924914675767917
45091,201700,212142,10442,4.922174769729709
45999,69928,115213,45285,39.30546032131791
46000,923378,988317,64939,6.570665080131173
46003,1782,1626,-156,-9.59409594095941
46005,16456,17280,824,4.768518518518518
46007,1626,1700,74,4.352941176470588
46009,3394,3434,40,1.1648223645894
46011,30865,34349,3484,10.142944481644298
46013,39608,39478,-130,-0.3292973301585693
46015,3882,4078,196,4.8062775870524765
46017,1074,1130,56,4.95575221238938
46019,5322,5890,568,9.643463497453311
46021,869,830,-39,-4.698795180722891
46023,6426,6990,564,8.068669527896995
46025,2610,2636,26,0.9863429438543246
46027,8854,9785,931,9.514563106796116
46029,31726,34552,2826,8.178976614957167
46031,1540,1504,-36,-2.393617021276596
46033,4098,4430,332,7.494356659142213
46035,23598,25208,1610,6.386861313868613
46037,3594,3800,206,5.421052631578947
46039,3186,3046,-140,-4.596191726854892
46041,5354,4848,-506,-10.437293729372938
46043,2110,2056,-54,-2.6264591439688716
46045,2058,2165,107,4.9422632794457275
46047,4872,4896,24,0.49019607843137253
46049,1060,1216,156,12.828947368421053
46051,7494,7866,372,4.729214340198322
46053,3058,3230,172,5.325077399380805
46055,1528,1582,54,3.4134007585335016
46057,4396,5134,738,14.374756525126605
46059,2816,3092,276,8.926261319534282
46061,1316,1252,-64,-5.111821086261981
46063,892,896,4,0.4464285714285714
46065,20790,21956,1166,5.31062124248497
46067,5274,5598,324,5.787781350482315
46069,898,903,5,0.5537098560354374
46071,1230,1252,22,1.7571884984025559
46073,3503,3092,-411,-13.292367399741266
46075,611,758,147,19.393139841688654
46077,3474,3648,174,4.769736842105264
46079,8564,10592,2028,19.14652567975831
46081,23394,26364,2970,11.265361857077833
46083,49330,58290,8960,15.371418768227826
46085,2940,2880,-60,-2.083333333333333
46087,2566,2628,62,2.359208523592085
46089,923,992,69,6.955645161290322
46091,3290,3346,56,1.6736401673640167
46093,14684,16588,1904,11.478176995418375
46095,604,670,66,9.850746268656717
46097,1402,1601,199,12.429731417863835
46099,253830,275272,21442,7.7893864977186205
46101,4758,4964,206,4.149879129734085
46102,9436,7580,-1856,-24.485488126649077
46103,112094,122290,10196,8.337558263144983
46105,2110,2258,148,6.554472984942426
46107,1596,1650,54,3.272727272727273
46109,7312,7182,-130,-1.8100807574491784
46111,1280,1262,-18,-1.4263074484944533
46115,3769,3851,82,2.129317060503765
46117,2392,2632,240,9.118541033434651
46119,1680,1391,-289,-20.7764198418404
46121,5612,5890,278,4.719864176570458
46123,4472,4700,228,4.851063829787234
46125,4296,4676,380,8.126603934987168
46127,19302,19648,346,1.7609934853420197
46129,4204,4074,-130,-3.1909671084928815
46135,24462,26370,1908,7.235494880546075
46137,392,418,26,6.220095693779904
46999,4262,5438,1176,21.625597646193455
47000,6433178,7017266,584088,8.323583572291545
47001,80534,89646,9112,10.164424514200299
47003,31554,36232,4678,12.911238684036212
47005,7984,8556,572,6.685366993922394
47007,3069,4918,1849,37.596583977226516
47009,98902,110590,11688,10.56876751966724
47011,87618,86100,-1518,-1.7630662020905925
47013,18614,18908,294,1.5548973979268035
47015,4846,5112,266,5.203442879499217
47017,13784,15588,1804,11.57300487554529
47019,22756,24082,1326,5.506187193754672
47021,17478,18934,1456,7.689870074997359
47023,7312,7778,466,5.991257392645925
47025,17738,18212,474,2.6026795519437735
47027,2570,2898,328,11.31815044858523
47029,14660,15972,1312,8.214375156523916
47031,52816,53922,1106,2.0511108638403623
47033,7630,8260,630,7.627118644067797
47035,34432,38358,3926,10.235153031962042
47037,976148,1115206,139058,12.469265767938838
47039,6492,6946,454,6.536135905557155
47041,11122,11416,294,2.5753328661527677
47043,35640,38172,2532,6.633134234517447
47045,30496,34520,4024,11.657010428736964
47047,16216,16074,-142,-0.8834142092820704
47049,10394,11576,1182,10.210780926053904
47051,22268,23678,1410,5.95489483909114
47053,29048,30210,1162,3.846408474015227
47055,19654,20298,644,3.172726376982954
47057,8118,8036,-82,-1.0204081632653061
47059,48366,50304,1938,3.852576335877863
47061,4226,4514,288,6.380150642445724
47063,64586,68962,4376,6.345523621704707
47065,408770,444108,35338,7.957073504643014
47067,1780,2068,288,13.926499032882012
47069,12944,13438,494,3.6761422830778394
47071,15798,16720,922,5.514354066985646
47073,24080,24386,306,1.25481833839088
47075,9998,13946,3948,28.30919260002868
47077,15690,16356,666,4.071900220102714
47079,22172,23638,1466,6.201878331500127
47081,7774,8218,444,5.402774397663665
47083,2876,2920,44,1.5068493150684932
47085,11520,12044,524,4.350714048488874
47087,2922,3254,332,10.202827289489859
47089,26704,27588,884,3.2042917210381328
47091,8868,8806,-62,-0.7040654099477629
47093,476680,525666,48986,9.318845046093907
47095,2308,2938,630,21.443158611300202
47097,13618,13148,-470,-3.5746881655004565
47099,22250,23956,1706,7.1213892135581895
47101,5824,6596,772,11.704063068526379
47103,18508,20492,1984,9.681827054460278
47105,34538,35528,990,2.7865345642873227
47107,36450,34730,-1720,-4.95249064209617
47109,10296,11016,720,6.535947712418301
47111,9844,10666,822,7.706731670729421
47113,118020,123298,5278,4.280685818099239
47115,15214,16408,1194,7.27693807898586
47117,18946,20284,1338,6.5963320844014985
47119,73320,85328,12008,14.072754547159198
47121,4378,3936,-442,-11.229674796747966
47123,28494,30742,2248,7.312471537310519
47125,114492,126904,12412,9.780621572212066
47127,3847,4848,1001,20.6476897689769
47129,4882,7604,2722,35.796948974224094
47131,21468,24368,2900,11.90085357846356
47133,10068,11164,1096,9.817269795772125
47135,3216,3258,42,1.289134438305709
47137,1848,1670,-178,-10.658682634730539
47139,4494,5408,914,16.900887573964496
47141,76928,80240,3312,4.127617148554337
47143,21436,24288,2852,11.742424242424242
47145,38966,41290,2324,5.628481472511504
47147,47332,47474,142,0.299111092387412
47149,275744,296870,21126,7.11624616835652
47151,10788,11518,730,6.337905886438618
47153,6216,7090,874,12.32722143864598
47155,95550,107326,11776,10.972178223356876
47157,978246,986450,8204,0.8316691165289676
47159,10306,10718,412,3.8440007464079122
47161,5494,6086,592,9.727242852448242
47163,133808,140226,6418,4.576897294367663
47165,115100,125568,10468,8.33651885830785
47167,23302,23964,662,2.7624770489066934
47169,3642,4166,524,12.578012481997119
47171,9628,10254,626,6.104934659645016
47173,4978,5736,758,13.214783821478381
47175,1434,1874,440,23.479188900747065
47177,26196,26888,692,2.5736387979767925
47179,123754,132232,8478,6.411458648436081
47181,7698,8262,564,6.82643427741467
47183,21950,22146,196,0.8850356723561816
47185,14606,15086,480,3.1817579212514913
47187,281274,318428,37154,11.667943773788737
47189,111550,136724,25174,18.41227582575115
47999,128656,218720,90064,41.1777615215801
48000,26428991,29863620,3434629,11.50104709342002
48001,39304,40304,1000,2.481143310837634
48003,13606,15192,1586,10.439705107951553
48005,68762,71522,2760,3.8589524901428933
48007,10962,12836,1874,14.599563727017761
48009,3226,3542,316,8.921513269339357
48011,896,970,74,7.628865979381444
48013,24894,28492,3598,12.628106135055454
48015,21552,26472,4920,18.5856754306437
48017,5018,4854,-164,-3.378656777915121
48019,6856,7376,520,7.049891540130152
48021,37696,44288,6592,14.884393063583815
48023,2944,3090,146,4.724919093851133
48025,16262,16534,272,1.6450949558485546
48027,241522,261330,19808,7.579688516435159
48029,1696080,1877494,181414,9.662560839075917
48031,7252,8306,1054,12.689621960028893
48033,700,982,282,28.716904276985744
48035,7266,8072,806,9.985133795837463
48037,82106,83208,1102,1.3243918853956351
48039,221878,244020,22142,9.073846406032292
48041,214792,250300,35508,14.186176588094288
48043,8048,9198,1150,12.502717982170036
48045,708,804,96,11.940298507462686
48047,5144,4832,-312,-6.456953642384105
48049,29870,31876,2006,6.293135901618772
48051,9190,9314,124,1.3313291818767448
48053,30038,33658,3620,10.755243924178501
48055,17836,20468,2632,12.859097127222983
48057,25688,27258,1570,5.759776946217624
48059,4914,5836,922,15.798492117888966
48061,281748,313856,32108,10.23016924959217
48063,7516,7778,262,3.368475186423245
48065,10572,13340,2768,20.7496251874063
48067,15130,15322,192,1.253100117478136
48069,5062,4964,-98,-1.974214343271555
48071,32348,41640,9292,22.315081652257447
48073,28400,29798,1398,4.691590039599973
48075,5252,5694,442,7.76255707762557
48077,2974,3436,462,13.445867287543656
48079,1312,1474,162,10.990502035278155
48081,1322,1684,362,21.49643705463183
48083,3938,4296,358,8.333333333333332
48085,828173,1021149,192976,18.897927726512
48087,1676,1690,14,0.8284023668639053
48089,13442,15020,1578,10.505992010652463
48091,122606,146732,24126,16.44222119237794
48093,8192,8930,738,8.26427771556551
48095,1812,1932,120,6.211180124223603
48097,27166,32800,5634,17.176829268292686
48099,31176,30130,-1046,-3.4716229671423826
48101,1042,1658,616,37.15319662243667
48103,2180,2674,494,18.474195961106957
48105,2570,2738,168,6.135865595325055
48107,2390,2388,-2,-0.08375209380234507
48109,2526,3060,534,17.45098039215686
48111,8872,9144,272,2.974628171478565
48113,3409968,3713698,303730,8.178640266386767
48115,8342,8538,196,2.2956195830405246
48117,15738,16920,1182,6.98581560283688
48119,1946,1886,-60,-3.1813361611876987
48121,535176,631160,95984,15.207554344381775
48123,14274,14450,176,1.217993079584775
48125,880,716,-164,-22.905027932960895
48127,10732,11700,968,8.273504273504273
48129,1838,1818,-20,-1.1001100110011002
48131,6298,7510,1212,16.13848202396804
48133,13062,12008,-1054,-8.777481678880745
48135,132732,157796,25064,15.883799335851354
48137,1176,1246,70,5.617977528089887
48139,108840,123324,14484,11.744672569816094
48141,605210,663896,58686,8.839637533589597
48143,32900,38076,5176,13.593864901775396
48145,6002,6068,66,1.087673038892551
48147,16026,17538,1512,8.621279507355457
48149,17194,18228,1034,5.6725916172920785
48151,1660,1666,6,0.36014405762304924
48153,3076,3120,44,1.4102564102564104
48155,772,792,20,2.525252525252525
48157,394782,498598,103816,20.821583720752994
48159,6992,6750,-242,-3.585185185185185
48161,8698,9382,684,7.290556384566191
48163,13206,13060,-146,-1.11791730474732
48165,12434,13640,1206,8.841642228739003
48167,212656,245676,33020,13.440466305214999
48169,3226,3306,80,2.4198427102238353
48171,22184,25134,2950,11.737089201877934
48173,1070,1418,348,24.541607898448518
48175,2534,2926,392,13.397129186602871
48177,14690,14372,-318,-2.2126356804898415
48179,14078,14948,870,5.82017661225582
48181,95508,105416,9908,9.398952720649618
48183,140680,151078,10398,6.882537497186883
48185,13832,15712,1880,11.965376782077392
48187,84118,96054,11936,12.426343515106087
48189,22410,22142,-268,-1.2103694336554962
48191,1670,1638,-32,-1.9536019536019535
48193,5428,5914,486,8.21778829895164
48195,4036,4414,378,8.563661078386952
48197,2530,2640,110,4.166666666666666
48199,25426,24442,-984,-4.025857131167662
48201,4450012,4909142,459130,9.352550812341546
48203,44180,43734,-446,-1.0198015274157406
48205,5022,4992,-30,-0.6009615384615385
48207,4170,3162,-1008,-31.87855787476281
48209,138131,174674,36543,20.920686536061464
48211,3144,2864,-280,-9.776536312849162
48213,35766,38474,2708,7.038519519675625
48215,524222,586534,62312,10.623766056187705
48217,19836,22602,2766,12.237855057074595
48219,16840,18390,1550,8.428493746601413
48221,31388,36804,5416,14.715791761765026
48223,25960,28958,2998,10.352924925754541
48225,13854,15324,1470,9.592795614722005
48227,24442,25800,1358,5.263565891472869
48229,2808,2478,-330,-13.317191283292978
48231,56320,67266,10946,16.272708351916272
48233,15202,15670,468,2.986598596043395
48235,1570,1432,-138,-9.636871508379889
48237,4788,5082,294,5.785123966942149
48239,11010,11538,528,4.5761830473218925
48241,18452,18090,-362,-2.0011055831951357
48243,1608,1600,-8,-0.5
48245,225420,240724,15304,6.357488243797876
48247,3162,3416,254,7.43559718969555
48249,27304,31038,3734,12.030414330820285
48251,98590,116342,17752,15.258462120300493
48253,6352,6058,-294,-4.853086827335754
48255,12150,12870,720,5.594405594405594
48257,66848,85472,18624,21.789591913141145
48259,34362,41258,6896,16.7143341897329
48261,676,544,-132,-24.264705882352942
48263,556,686,130,18.950437317784257
48265,36496,38524,2028,5.264250856608867
48267,2626,2476,-150,-6.058158319870759
48269,282,688,406,59.01162790697675
48271,2002,1832,-170,-9.27947598253275
48273,22912,24170,1258,5.204799338022341
48275,2254,2466,212,8.59691808596918
48277,43308,44838,1530,3.412284223203533
48279,8042,7866,-176,-2.2374777523518943
48281,9092,10560,1468,13.90151515151515
48283,5782,6488,706,10.881627620221948
48285,10848,12362,1514,12.247209189451546
48287,13056,13936,880,6.3145809414466125
48289,9518,11514,1996,17.335417752301545
48291,35446,39796,4350,10.930746808724495
48293,12172,14556,2384,16.378125858752405
48295,2560,2460,-100,-4.0650406504065035
48297,6962,7336,374,5.09814612868048
48299,9228,11266,2038,18.089827800461567
48301,159,896,737,82.25446428571429
48303,283138,306464,23326,7.611334447112875
48305,3114,2992,-122,-4.077540106951872
48307,4712,4726,14,0.29623360135421073
48309,228082,247946,19864,8.011421841852663
48311,762,1144,382,33.39160839160839
48313,8538,8914,376,4.218083912945928
48315,3894,4386,492,11.21751025991792
48317,4146,4644,498,10.723514211886306
48319,2082,2354,272,11.554800339847068
48321,20240,22436,2196,9.787840969869851
48323,33896,37080,3184,8.586839266450918
48325,20106,21912,1806,8.242059145673604
48327,914,858,-56,-6.526806526806526
48329,181800,232660,50860,21.860225221353048
48331,10134,12216,2082,17.043222003929273
48333,2608,2542,-66,-2.5963808025177024
48335,3820,4198,378,9.004287756074321
48337,8986,9998,1012,10.122024404880976
48339,380296,455740,75444,16.55417562645368
48341,22182,25066,2884,11.505625149605041
48343,6736,6944,208,2.995391705069124
48345,588,680,92,13.529411764705882
48347,43640,46606,2966,6.363987469424538
48349,33366,32788,-578,-1.7628400634378432
48351,2584,2632,48,1.82370820668693
48353,12234,12150,-84,-0.6913580246913581
48355,303346,328092,24746,7.54239664484352
48357,7958,8488,530,6.244109330819981
48359,1896,1774,-122,-6.877113866967305
48361,42830,48202,5372,11.144765777353637
48363,15644,16626,982,5.906411644412366
48365,14542,15598,1056,6.770098730606488
48367,68590,82192,13602,16.549055869184347
48369,12144,12922,778,6.020739823556725
48371,10806,10964,158,1.4410798978475008
48373,23300,25374,2074,8.173721131867266
48375,151498,156484,4986,3.1862682446767723
48377,4124,4134,10,0.24189646831156267
48379,4134,4694,560,11.930123561994035
48381,66360,73454,7094,9.657744983254826
48383,3360,3354,-6,-0.17889087656529518
48385,1626,1630,4,0.245398773006135
48387,5438,5380,-58,-1.0780669144981412
48389,12224,15860,3636,22.92559899117276
48391,4196,4604,408,8.861859252823631
48393,498,388,-110,-28.350515463917525
48395,9086,11152,2066,18.525824964131996
48397,66626,82158,15532,18.90503663672436
48399,5792,6102,310,5.080301540478532
48401,25242,26726,1484,5.552645364064956
48403,4914,4766,-148,-3.1053294167016365
48405,3492,4358,866,19.87150068838917
48407,4212,5020,808,16.095617529880478
48409,38838,46112,7274,15.774635669673836
48411,3068,3196,128,4.005006257822278
48413,1406,1137,-269,-23.658751099384347
48415,11102,12378,1276,10.30861205364356
48417,2310,2538,228,8.983451536643026
48419,16930,16972,42,0.24746641527221305
48421,2104,2148,44,2.0484171322160147
48423,209000,226822,17822,7.857262523035684
48425,6638,7666,1028,13.409861727106707
48427,28538,29670,1132,3.8153016514998312
48429,6770,6544,-226,-3.4535452322738385
48431,990,738,-252,-34.146341463414636
48433,932,1500,568,37.86666666666667
48435,2552,2396,-156,-6.51085141903172
48437,3672,3652,-20,-0.547645125958379
48439,1822320,2029446,207126,10.206036524253417
48441,127628,136300,8672,6.3624358033749076
48443,554,542,-12,-2.214022140221402
48445,6478,6174,-304,-4.9238743116294135
48447,822,870,48,5.517241379310345
48449,33264,34546,1282,3.710994036936259
48451,93234,100532,7298,7.259380097879283
48453,1543026,1833920,290894,15.861869656255454
48455,4414,4724,310,6.562235393734124
48457,8112,7992,-120,-1.5015015015015014
48459,14222,15988,1766,11.045784338253691
48461,3538,6326,2788,44.07208346506481
48463,18672,19334,662,3.42401986138409
48465,36304,37006,702,1.896989677349619
48467,22260,25378,3118,12.286232169595712
48469,71844,75122,3278,4.363568595085328
48471,49290,51548,2258,4.38038333204004
48473,40076,48639,8563,17.605213922983616
48475,8982,11726,2744,23.40098925464779
48477,30164,30005,-159,-0.5299116813864355
48479,195914,214040,18126,8.46851055877406
48481,30892,33342,2450,7.34808949673085
48483,3688,3630,-58,-1.5977961432506886
48485,104398,108462,4064,3.746934410208184
48487,11336,12094,758,6.2675706962129984
48489,7370,8358,988,11.82100981095956
48491,372740,457508,84768,18.528200599770933
48493,17350,19024,1674,8.799411269974769
48495,6084,7630,1546,20.262123197903016
48497,39322,43334,4012,9.258319102783034
48499,20610,21530,920,4.273107292150487
48501,5730,6834,1104,16.154521510096576
48503,12658,13758,1100,7.9953481610699235
48505,5354,5694,340,5.97119775201967
48507,4528,5088,560,11.0062893081761
48999,326278,533852,207574,38.88231195162704
49000,3354187,3686457,332270,9.013261242434131
49001,5456,5438,-18,-0.33100404560500185
49003,43468,48264,4796,9.937013094646113
49005,122686,127776,5090,3.983533683946907
49007,16980,17014,34,0.19983542964617373
49009,610,630,20,3.1746031746031744
49011,272656,288504,15848,5.493164739483682
49013,15012,17816,2804,15.738661876964526
49015,6526,7244,718,9.911651021535063
49017,3820,3974,154,3.8751887267237044
49019,10996,12204,1208,9.89839396919043
49021,42802,50630,7828,15.461189018368557
49023,7932,8974,1042,11.611321595720971
49025,6834,7472,638,8.538543897216275
49027,9566,10478,912,8.703951135712924
49029,5316,6302,986,15.64582672167566
49031,445,628,183,29.14012738853503
49033,1472,2028,556,27.416173570019726
49035,1452326,1597638,145312,9.095427124292236
49037,7550,8668,1118,12.898015689893864
49039,17012,19150,2138,11.164490861618798
49041,18286,19710,1424,7.224759005580923
49043,57510,67170,9660,14.381420276909335
49045,37858,38596,738,1.9121152451031194
49047,23906,29746,5840,19.632891817387215
49049,533340,589172,55832,9.476349860482168
49051,21320,24256,2936,12.104221635883905
49053,149638,169834,20196,11.891611809178375
49055,2030,2188,158,7.221206581352833
49057,222066,244806,22740,9.288988014999633
50000,623500,675939,52439,7.75794857228241
50001,27780,30230,2450,8.104531921931855
50003,30794,33986,3192,9.39210263049491
50005,20168,21482,1314,6.116748906060889
50007,190714,208294,17580,8.43999347076728
50009,1658,1139,-519,-45.56628621597893
50011,34348,34750,402,1.1568345323741007
50013,1803,2052,249,12.134502923976607
50015,21782,25764,3982,15.455674584691817
50017,14144,15804,1660,10.503669956972917
50019,19858,21756,1898,8.72403015260158
50021,48538,51490,2952,5.733152068362789
50023,62904,66470,3566,5.364826237400331
50025,38068,41628,3560,8.55193619679062
50027,44206,47664,3458,7.254951325948304
50999,15512,9553,-5959,-62.37831047838376
51000,8291645,8919763,628118,7.041868713327921
51001,23886,25644,1758,6.855404773046327
51003,93646,128562,34916,27.1588805401285
51005,6900,6434,-466,-7.242772769661175
51007,4546,5048,502,9.944532488114104
51009,15182,15846,664,4.19033194497034
51011,6696,7108,412,5.796285875070343
51013,343794,362518,18724,5.16498491109407
51015,55256,59958,4702,7.842156175989859
51017,3716,4454,738,16.56937584193983
51019,36768,37424,656,1.7528858486532708
51021,3147,3878,731,18.84992264053636
51023,21562,23290,1728,7.419493344783169
51025,6496,6456,-40,-0.6195786864931847
51027,11120,12076,956,7.916528651871481
51029,5096,6208,1112,17.912371134020617
51031,33798,36704,2906,7.917393199651264
51033,11186,13080,1894,14.480122324159023
51035,12002,11150,-852,-7.641255605381166
51036,3290,3410,120,3.519061583577713
