area_fips,2020,2023,difference,percentage_of_2023
40085,12690,11682,-1008,-8.628659476117104
40087,19760,24374,4614,18.93000738491836
40089,22718,24582,1864,7.5827841510048
40091,8530,9182,652,7.100849488128948
40093,4564,4316,-248,-5.746061167747914
40095,8594,10046,1452,14.453513836352776
40097,25716,27120,1404,5.176991150442478
40099,10948,9726,-1222,-12.564260744396464
40101,60852,56034,-4818,-8.598351001177857
40103,9160,9534,374,3.922802601216698
40105,3664,3530,-134,-3.7960339943342776
40107,4720,5044,324,6.4234734337827115
40109,925686,990910,65224,6.582232493364685
40111,19214,20444,1230,6.016435139894345
40113,13184,15408,2224,14.434060228452752
40115,25118,26042,924,3.548114584133323
40117,6852,7000,148,2.1142857142857143
40119,54015,57163,3148,5.50705876178647
40121,32054,30146,-1908,-6.329197903536124
40123,38924,39764,840,2.112463534855648
40125,45154,46174,1020,2.2090353878806255
40127,5146,5328,182,3.415915915915916
40129,1377,1826,449,24.589266155531217
40131,53782,61504,7722,12.555280957336109
40133,14500,14896,396,2.6584317937701396
40135,18554,19164,610,3.1830515549989564
40137,29824,30698,874,2.847091015701349
40139,19054,19602,548,2.7956330986634015
40141,3492,3080,-412,-13.376623376623375
40143,717936,738788,20852,2.8224605705560997
40145,18872,21604,2732,12.645806332160712
40147,37514,38482,968,2.5154617743360532
40149,3972,4116,144,3.498542274052478
40151,6700,6574,-126,-1.9166413142683298
40153,16828,16698,-130,-0.7785363516588814
40999,20569,58498,37929,64.83811412355978
41000,4161546,4276599,115053,2.690291982016551
41001,10868,11226,358,3.189025476572243
41003,76140,77970,1830,2.3470565602154676
41005,337802,345688,7886,2.2812478304135517
41007,36754,37798,1044,2.7620509021641357
41009,23572,23526,-46,-0.1955283516109836
41011,46558,46484,-74,-0.15919456156957235
41013,12840,14408,1568,10.882842865074958
41015,12926,12980,54,0.41602465331278893
41017,171044,185086,14042,7.586743459797067
41019,77718,77580,-138,-0.17788089713843774
41021,1512,1714,202,11.785297549591599
41023,4722,4974,252,5.066344993968637
41025,4848,5152,304,5.900621118012422
41027,27116,27732,616,2.2212606375306505
41029,180262,181610,1348,0.7422498761081437
41031,13420,13896,476,3.425446171560161
41033,57156,62652,5496,8.772265849454127
41035,44740,46640,1900,4.073756432246999
41037,4944,4802,-142,-2.9571012078300707
41039,315604,314300,-1304,-0.41489023226216987
41041,35896,36376,480,1.3195513525401363
41043,95278,97404,2126,2.18266190300193
41045,25306,26638,1332,5.0003754035588255
41047,310974,338796,27822,8.21202139340488
41049,11548,13250,1702,12.845283018867926
41051,1043158,1016224,-26934,-2.650399911830463
41053,40884,42756,1872,4.378332865562728
41055,1826,1878,52,2.768903088391906
41057,19128,19696,568,2.883834281072299
41059,59978,66624,6646,9.975384245917388
41061,20218,20946,728,3.4756039339253317
41063,4894,5416,522,9.63810930576071
41065,20946,21450,504,2.3496503496503496
41067,603354,618522,15168,2.4522975738938952
41069,470,674,204,30.267062314540063
41071,73056,77200,4144,5.367875647668393
41999,50403,80880,30477,37.681750741839764
42000,12415147,12736487,321340,2.522987696685907
42001,69752,66488,-3264,-4.909156539525929
42003,1377698,1346262,-31436,-2.3350581090456393
42005,32308,31604,-704,-2.2275661308695103
42007,113462,96406,-17056,-17.691844905918718
42009,30506,33000,2494,7.557575757575758
42011,347580,345412,-2168,-0.6276562481905666
42013,115682,115890,208,0.17948054189317456
42015,44394,45172,778,1.722305853183388
42017,524848,545090,20242,3.713515199324882
42019,172850,173856,1006,0.5786397938523835
42021,98730,95882,-2848,-2.970317682150977
42023,3542,3224,-318,-9.863523573200993
42025,32688,32804,116,0.3536154127545421
42027,135984,136180,196,0.14392715523571742
42029,501068,506548,5480,1.081832323886384
42031,25120,24486,-634,-2.5892346647063627
42033,59160,58794,-366,-0.6225125012756403
42035,25720,25086,-634,-2.527306067129076
42037,48902,48496,-406,-0.8371824480369515
42039,58744,58218,-526,-0.9035006355422721
42041,271408,278738,7330,2.6297096197863223
42043,367160,380342,13182,3.4658281231102532
42045,448032,444198,-3834,-0.863128604811368
42047,28432,27034,-1398,-5.1712658134201375
42049,240778,238054,-2724,-1.1442781889823317
42051,77332,75696,-1636,-2.1612766856901287
42053,2735,1897,-838,-44.17501317870322
42055,119790,118478,-1312,-1.1073785850537654
42057,11678,10726,-952,-8.875629311952265
42059,25142,23794,-1348,-5.6652937715390435
42061,24486,24478,-8,-0.03268240869352071
42063,58370,55970,-2400,-4.288011434697159
42065,30884,28770,-2114,-7.347931873479318
42067,13674,12420,-1254,-10.096618357487923
42069,193324,197944,4620,2.333993452693691
42071,486596,504950,18354,3.6348153282503217
42073,55474,54052,-1422,-2.630799970398875
42075,101456,106774,5318,4.980613257909229
42077,386878,406294,19416,4.77880549552787
42079,289058,293972,4914,1.6715877702638346
42081,101470,99418,-2052,-2.0640125530588023
42083,28806,27942,-864,-3.0921193901653425
42085,89156,87188,-1968,-2.2571913566087076
42087,31858,32576,718,2.2040766208251474
42089,113220,112488,-732,-0.6507360785150417
42091,1010520,1018446,7926,0.7782445019176274
42093,32090,33440,1350,4.037081339712919
42095,237124,246168,9044,3.6739137499593775
42097,53382,53016,-366,-0.6903576278859213
42099,15642,15928,286,1.7955801104972375
42101,1406400,1424640,18240,1.280323450134771
42103,21792,23702,1910,8.058391696903215
42105,10352,9758,-594,-6.087312973970076
42107,99354,99914,560,0.5604820145324979
42109,30490,31146,656,2.106209465099852
42111,48550,46592,-1958,-4.202438186813187
42113,2752,2806,54,1.924447612259444
42115,17838,18410,572,3.1070070613796847
42117,25188,25192,4,0.015878056525881232
42119,34736,34936,200,0.572475383558507
42121,34780,32852,-1928,-5.868744673079265
42123,28166,26120,-2046,-7.833078101071976
42125,172294,173094,800,0.46217662079563704
42127,28444,29894,1450,4.850471666555162
42129,261580,260402,-1178,-0.45237747789955535
42131,18786,18494,-292,-1.5788904509570674
42133,357184,370936,13752,3.707378092177626
42999,185157,316816,131659,41.55692894298268
44000,1014165,1048385,34220,3.264068066597672
44001,27348,30286,2938,9.700851878755861
44003,150166,152126,1960,1.2884056637261216
44005,77140,83264,6124,7.354919292851653
44007,573294,577446,4152,0.7190282727735581
44009,103034,113928,10894,9.562179622217542
44999,21092,28882,7790,26.971816356208016
45000,4569389,4923765,354376,7.1972565709370775
45001,11088,10838,-250,-2.3066986528879867
45003,121814,130526,8712,6.674532277094218
45005,5310,5060,-250,-4.940711462450593
45007,133144,145716,12572,8.627741634412143
45009,6586,7282,696,9.557813787421038
45011,9958,9718,-240,-2.469643959662482
45013,134058,141148,7090,5.023096324425426
45015,113702,133172,19470,14.62019043042081
45017,9542,9426,-116,-1.23063865902822
45019,513076,558090,45014,8.065724166353098
45021,41590,37048,-4542,-12.259771107752107
45023,20180,20452,272,1.3299432818306278
45025,29140,29026,-114,-0.3927513263970233
45027,13606,14078,472,3.3527489700241513
45029,21080,20896,-184,-0.880551301684533
45031,40968,40268,-700,-1.738353034667726
45033,18444,19250,806,4.187012987012987
45035,71520,80844,9324,11.533323437731928
45037,10594,11488,894,7.782033426183845
45039,10722,11660,938,8.044596912521442
45041,131364,137490,6126,4.45559677067423
45043,47354,50678,3324,6.559059157819962
45045,550704,594488,43784,7.364993069666672
45047,57156,56522,-634,-1.1216871306747815
45049,9148,9826,678,6.9000610624872785
45051,250094,280158,30064,10.731087457791674
45053,19894,22248,2354,10.580726357425387
45055,34308,37094,2786,7.51064862241872
45057,51552,55740,4188,7.513455328310011
45059,41944,40272,-1672,-4.151767977751291
45061,7302,7846,544,6.933469283711445
45063,244952,267876,22924,8.557690871895952
45065,1997,2344,347,14.803754266211605
45067,13642,13770,128,0.9295570079883806
45069,13122,11384,-1738,-15.26704146170063
45071,28658,29078,420,1.4443909484833894
45073,47762,50966,3204,6.286543970490131
45075,56742,57006,264,0.4631091464056415
45077,63207,68796,5589,8.124018838304552
45079,442288,453772,11484,2.5307863861146127
45081,9976,9772,-204,-2.0875972165370444
45083,300288,312876,12588,4.023319142407855
45085,74106,72082,-2024,-2.8079132099553283
45087,15528,14788,-740,-5.004057343792264
45089,16656,14650,-2006,-13.69283276450512
45091,200110,212142,12032,5.671672747499317
45999,66614,115213,48599,42.18187183737946
46000,914916,988317,73401,7.426868100012446
46003,1794,1626,-168,-10.33210332103321
46005,16708,17280,572,3.3101851851851856
46007,1658,1700,42,2.4705882352941173
46009,3334,3434,100,2.9120559114735003
46011,31584,34349,2765,8.049724882820462
46013,39888,39478,-410,-1.038553118192411
46015,3652,4078,426,10.446297204512016
46017,934,1130,196,17.345132743362832
46019,5424,5890,466,7.911714770797963
46021,802,830,28,3.3734939759036147
46023,6438,6990,552,7.896995708154507
46025,2292,2636,344,13.050075872534142
46027,9408,9785,377,3.852835973428717
46029,32068,34552,2484,7.189164158369993
46031,1592,1504,-88,-5.851063829787234
46033,3772,4430,658,14.853273137697517
46035,23900,25208,1308,5.188828943192638
46037,3592,3800,208,5.473684210526316
46039,2520,3046,526,17.26854891661195
46041,4448,4848,400,8.25082508250825
46043,2032,2056,24,1.1673151750972763
46045,1939,2165,226,10.43879907621247
46047,4684,4896,212,4.330065359477124
46049,1003,1216,213,17.516447368421055
46051,7490,7866,376,4.780066107297229
46053,2812,3230,418,12.941176470588237
46055,1554,1582,28,1.7699115044247788
46057,3990,5134,1144,22.282820412933386
46059,2606,3092,486,15.71798188874515
46061,1202,1252,50,3.993610223642172
46063,902,896,-6,-0.6696428571428571
46065,20590,21956,1366,6.221533977044999
46067,5536,5598,62,1.1075384065737763
46069,923,903,-20,-2.2148394241417497
46071,1192,1252,60,4.792332268370607
46073,2778,3092,314,10.155239327296249
46075,728,758,30,3.95778364116095
46077,3286,3648,362,9.923245614035087
46079,8735,10592,1857,17.532099697885194
46081,23586,26364,2778,10.53709604005462
46083,47294,58290,10996,18.86429919368674
46085,2580,2880,300,10.416666666666668
46087,2484,2628,144,5.47945205479452
46089,992,992,0,0.0
46091,3152,3346,194,5.797967722653915
46093,14448,16588,2140,12.90089221123704
46095,640,670,30,4.477611940298507
46097,1410,1601,191,11.930043722673329
46099,255764,275272,19508,7.086808683774594
46101,4594,4964,370,7.453666398066076
46102,7398,7580,182,2.4010554089709766
46103,112102,122290,10188,8.331016436339848
46105,2078,2258,180,7.971656333038086
46107,1474,1650,176,10.666666666666668
46109,6728,7182,454,6.3213589529379
46111,1132,1262,130,10.301109350237718
46115,3564,3851,287,7.452609711763178
46117,2346,2632,286,10.866261398176292
46119,1189,1391,202,14.521926671459381
46121,5802,5890,88,1.494057724957555
46123,4282,4700,418,8.893617021276595
46125,4136,4676,540,11.548331907613345
46127,19374,19648,274,1.394543973941368
46129,3910,4074,164,4.025527736867943
46135,25272,26370,1098,4.163822525597269
46137,412,418,6,1.4354066985645932
46999,3954,5438,1484,27.28944464876793
47000,6476410,7017266,540856,7.7075031785883565
47001,80476,89646,9170,10.229123441090511
47003,31798,36232,4434,12.237800839037314
47005,8124,8556,432,5.049088359046284
47007,3153,4918,1765,35.88857259048394
47009,101688,110590,8902,8.049552400759561
47011,88630,86100,-2530,-2.938443670150987
47013,18418,18908,490,2.5914956632113393
47015,4756,5112,356,6.964006259780908
47017,13036,15588,2552,16.371567872722608
47019,23138,24082,944,3.9199402043019678
47021,16828,18934,2106,11.122847787049752
47023,7190,7778,588,7.5597840061712525
47025,17962,18212,250,1.3727212826707664
47027,2594,2898,304,10.48999309868875
47029,14604,15972,1368,8.564988730277987
47031,52578,53922,1344,2.492489150995883
47033,7226,8260,1034,12.518159806295401
47035,35034,38358,3324,8.665728140153291
47037,1030168,1115206,85038,7.625317654316781
47039,6756,6946,190,2.7353872732507916
47041,10920,11416,496,4.344779257182902
47043,35340,38172,2832,7.419050613014775
47045,29834,34520,4686,13.574739281575898
47047,15402,16074,672,4.180664427025009
47049,10260,11576,1316,11.36834830684174
47051,22982,23678,696,2.939437452487541
47053,28022,30210,2188,7.242634889109565
47055,19754,20298,544,2.680067001675042
47057,7772,8036,264,3.285216525634644
47059,49296,50304,1008,2.0038167938931295
47061,4340,4514,174,3.8546743464776254
47063,64712,68962,4250,6.16281430352948
47065,413870,444108,30238,6.808704189071127
47067,1878,2068,190,9.18762088974855
47069,13666,13438,-228,-1.6966810537282333
47071,15922,16720,798,4.772727272727273
47073,25066,24386,-680,-2.788485196424178
47075,9942,13946,4004,28.710741431234766
47077,15876,16356,480,2.93470286133529
47079,22738,23638,900,3.807428716473475
47081,7388,8218,830,10.0997809686055
47083,3012,2920,-92,-3.1506849315068495
47085,11824,12044,220,1.8266356692128862
47087,2836,3254,418,12.845728334357714
47089,26194,27588,1394,5.052921560098594
47091,8854,8806,-48,-0.5450828980240745
47093,480078,525666,45588,8.672426978347469
47095,2241,2938,697,23.723621511232132
47097,13646,13148,-498,-3.787648311530271
47099,21922,23956,2034,8.49056603773585
47101,5710,6596,886,13.432383262583384
47103,18088,20492,2404,11.731407378489166
47105,33888,35528,1640,4.616077460031525
47107,38012,34730,-3282,-9.450043190325367
47109,11504,11016,-488,-4.429920116194626
47111,9838,10666,828,7.76298518657416
47113,118176,123298,5122,4.154163084559361
47115,14700,16408,1708,10.409556313993173
47117,19222,20284,1062,5.2356537172155395
47119,75190,85328,10138,11.881211325707856
47121,4420,3936,-484,-12.296747967479675
47123,29020,30742,1722,5.6014572897013855
47125,113386,126904,13518,10.652146504444303
47127,3735,4848,1113,22.957920792079207
47129,4590,7604,3014,39.637033140452395
47131,21520,24368,2848,11.687458962573867
47133,9876,11164,1288,11.537083482622716
47135,3230,3258,28,0.8594229588704727
47137,1892,1670,-222,-13.293413173652693
47139,4130,5408,1278,23.631656804733726
47141,75454,80240,4786,5.9646061814556335
47143,21608,24288,2680,11.03425559947299
47145,38480,41290,2810,6.805521918139985
47147,43846,47474,3628,7.64207776888402
47149,267106,296870,29764,10.025937278943646
47151,11466,11518,52,0.4514672686230248
47153,6208,7090,882,12.440056417489421
47155,95306,107326,12020,11.199522948772897
47157,990948,986450,-4498,-0.4559785087941609
47159,10196,10718,522,4.870311625303228
47161,5686,6086,400,6.572461386789352
47163,136236,140226,3990,2.8454067006118695
47165,111872,125568,13696,10.9072375127421
47167,22724,23964,1240,5.174428309130362
47169,3672,4166,494,11.85789726356217
47171,9450,10254,804,7.840842598010532
47173,4914,5736,822,14.330543933054393
47175,1578,1874,296,15.795090715048026
47177,25732,26888,1156,4.299315679857186
47179,121636,132232,10596,8.013188940649767
47181,7722,8262,540,6.535947712418301
47183,21836,22146,310,1.3998013185225322
47185,14470,15086,616,4.083255998939414
47187,278808,318428,39620,12.44237315813936
47189,100746,136724,35978,26.314326672712912
47999,121051,218720,97669,44.6548098024872
48000,27149180,29863620,2714440,9.089453991177225
48001,40106,40304,198,0.49126637554585156
48003,15658,15192,-466,-3.0674038967877832
48005,69528,71522,1994,2.787953357009032
48007,11282,12836,1554,12.106575257089435
48009,3284,3542,258,7.284020327498589
48011,770,970,200,20.618556701030926
48013,28190,28492,302,1.059946651691703
48015,21352,26472,5120,19.34119069205198
48017,5026,4854,-172,-3.5434693036670786
48019,6854,7376,522,7.077006507592191
48021,37976,44288,6312,14.252167630057805
48023,2942,3090,148,4.789644012944984
48025,17832,16534,-1298,-7.850489899600823
48027,243184,261330,18146,6.943711016722152
48029,1752316,1877494,125178,6.667291613182252
48031,7160,8306,1146,13.797254996388153
48033,644,982,338,34.419551934826885
48035,7450,8072,622,7.705649157581764
48037,82854,83208,354,0.4254398615517739
48039,233752,244020,10268,4.207851815424965
48041,216038,250300,34262,13.68837395125849
48043,8282,9198,916,9.958686671015437
48045,666,804,138,17.16417910447761
48047,5838,4832,-1006,-20.819536423841058
48049,30278,31876,1598,5.013176057221734
48051,9326,9314,-12,-0.12883830792355594
48053,29742,33658,3916,11.634678234000832
48055,17808,20468,2660,12.99589603283174
48057,25826,27258,1432,5.253503558588305
48059,4984,5836,852,14.599040438656614
48061,286542,313856,27314,8.702717169657422
48063,7496,7778,282,3.625610696837233
48065,10132,13340,3208,24.047976011994002
48067,15232,15322,90,0.5873906800678763
48069,5014,4964,-50,-1.0072522159548751
48071,38444,41640,3196,7.675312199807877
48073,29560,29798,238,0.7987113229075776
48075,4916,5694,778,13.663505444327361
48077,3024,3436,412,11.990686845168801
48079,1382,1474,92,6.241519674355495
48081,1360,1684,324,19.239904988123516
48083,3932,4296,364,8.472998137802607
48085,837470,1021149,183679,17.98748272778997
48087,1638,1690,52,3.076923076923077
48089,13776,15020,1244,8.282290279627164
48091,117632,146732,29100,19.832074803042282
48093,7622,8930,1308,14.647256438969764
48095,1846,1932,86,4.451345755693581
48097,29480,32800,3320,10.121951219512196
48099,31152,30130,-1022,-3.391968138068371
48101,810,1658,848,51.145958986731
48103,2238,2674,436,16.30516080777861
48105,2764,2738,-26,-0.9495982468955442
48107,2406,2388,-18,-0.7537688442211055
48109,2596,3060,464,15.163398692810457
48111,8594,9144,550,6.014873140857393
48113,3467282,3713698,246416,6.635326835946273
48115,8616,8538,-78,-0.9135628952916374
48117,15690,16920,1230,7.2695035460992905
48119,2032,1886,-146,-7.741251325556734
48121,531472,631160,99688,15.794410292160466
48123,15102,14450,-652,-4.5121107266435985
48125,876,716,-160,-22.3463687150838
48127,12968,11700,-1268,-10.837606837606838
48129,1828,1818,-10,-0.5500550055005501
48131,6898,7510,612,8.1491344873502
48133,14290,12008,-2282,-19.003997335109926
48135,158508,157796,-712,-0.45121549342188644
48137,1178,1246,68,5.457463884430177
48139,105886,123324,17438,14.13998897213843
48141,625304,663896,38592,5.812958656175064
48143,33788,38076,4288,11.261687152011767
48145,6272,6068,-204,-3.3618984838497035
48147,16060,17538,1478,8.42741475652868
48149,18170,18228,58,0.3181917928461707
48151,1698,1666,-32,-1.9207683073229291
48153,2892,3120,228,7.307692307692308
48155,790,792,2,0.25252525252525254
48157,394686,498598,103912,20.840837708935855
48159,6498,6750,252,3.733333333333334
48161,9130,9382,252,2.6859944574717542
48163,14914,13060,-1854,-14.196018376722819
48165,13276,13640,364,2.6686217008797657
48167,222426,245676,23250,9.463683876324916
48169,3536,3306,-230,-6.957047791893527
48171,21922,25134,3212,12.779501869976922
48173,1105,1418,313,22.073342736248236
48175,2676,2926,250,8.544087491455912
48177,15012,14372,-640,-4.453103256331756
48179,15066,14948,-118,-0.7894032646507895
48181,95546,105416,9870,9.362905061850194
48183,150494,151078,584,0.38655528932074823
48185,14226,15712,1486,9.457739307535642
48187,83286,96054,12768,13.292522955837342
48189,22562,22142,-420,-1.8968476199078674
48191,1608,1638,30,1.8315018315018317
48193,5418,5914,496,8.386878593168753
48195,3892,4414,522,11.826008155867694
48197,2648,2640,-8,-0.30303030303030304
48199,26134,24442,-1692,-6.9225104328614675
48201,4698024,4909142,211118,4.300507094722458
48203,45484,43734,-1750,-4.001463392326336
48205,4908,4992,84,1.6826923076923077
48207,3980,3162,-818,-25.869702719797594
48209,134950,174674,39724,22.7417932834881
48211,3974,2864,-1110,-38.75698324022346
48213,35500,38474,2974,7.729895513853512
48215,536554,586534,49980,8.521245145208974
48217,19618,22602,2984,13.202371471551192
48219,19570,18390,-1180,-6.416530723219141
48221,32624,36804,4180,11.35746114552766
48223,26032,28958,2926,10.104288970232751
48225,13500,15324,1824,11.902897415818323
48227,27474,25800,-1674,-6.488372093023257
48229,2950,2478,-472,-19.047619047619047
48231,55576,67266,11690,17.37876490351738
48233,15632,15670,38,0.24250159540523292
48235,1834,1432,-402,-28.07262569832402
48237,5006,5082,76,1.49547422274695
48239,12132,11538,-594,-5.14820592823713
48241,18586,18090,-496,-2.741846323935876
48243,1748,1600,-148,-9.25
48245,243198,240724,-2474,-1.0277330054336085
48247,3376,3416,40,1.1709601873536302
48249,32508,31038,-1470,-4.7361299052774015
48251,98350,116342,17992,15.464750477041825
48253,6254,6058,-196,-3.2353912182238362
48255,14166,12870,-1296,-10.06993006993007
48257,65592,85472,19880,23.259078996630475
48259,34762,41258,6496,15.744825246012894
48261,1017,544,-473,-86.94852941176471
48263,532,686,154,22.448979591836736
48265,36686,38524,1838,4.771051811857544
48267,2452,2476,24,0.9693053311793215
48269,240,688,448,65.11627906976744
48271,2028,1832,-196,-10.698689956331878
48273,24000,24170,170,0.703351261894911
48275,2206,2466,260,10.543390105433902
48277,43130,44838,1708,3.8092689236808064
48279,8094,7866,-228,-2.898550724637681
48281,9470,10560,1090,10.321969696969697
48283,6836,6488,-348,-5.363748458692972
48285,11098,12362,1264,10.224882705063905
48287,14212,13936,-276,-1.9804822043628014
48289,9872,11514,1642,14.260899774187946
48291,36856,39796,2940,7.387677153482762
48293,13199,14556,1357,9.322616103325089
48295,2256,2460,204,8.292682926829269
48297,8188,7336,-852,-11.613958560523447
48299,9320,11266,1946,17.27321143262915
48301,171,896,725,80.91517857142857
48303,282278,306464,24186,7.891954683094915
48305,2960,2992,32,1.06951871657754
48307,5050,4726,-324,-6.855691917054592
48309,227872,247946,20074,8.096117703048245
48311,979,1144,165,14.423076923076922
48313,8544,8914,370,4.150774063271259
48315,3974,4386,412,9.393524851801185
48317,4956,4644,-312,-6.718346253229974
48319,2124,2354,230,9.770603228547154
48321,21110,22436,1326,5.910144410768408
48323,36356,37080,724,1.9525350593311757
48325,20232,21912,1680,7.667031763417305
48327,918,858,-60,-6.993006993006993
48329,214676,232660,17984,7.729734376343162
48331,10316,12216,1900,15.553372626064178
48333,2596,2542,-54,-2.1243115656963023
48335,4004,4198,194,4.621248213434969
48337,9842,9998,156,1.5603120624124824
48339,387592,455740,68148,14.953262825295125
48341,21932,25066,3134,12.502992100853746
48343,7348,6944,-404,-5.817972350230415
48345,604,680,76,11.176470588235295
48347,45230,46606,1376,2.9524095610007297
48349,33430,32788,-642,-1.9580334268634865
48351,2506,2632,126,4.787234042553192
48353,12884,12150,-734,-6.041152263374486
48355,320346,328092,7746,2.36092315570023
48357,8756,8488,-268,-3.157398680490104
48359,2020,1774,-246,-13.86696730552424
48361,45506,48202,2696,5.593128915812621
48363,16962,16626,-336,-2.0209310718152294
48365,15742,15598,-144,-0.9231952814463392
48367,69346,82192,12846,15.629258321977806
48369,11590,12922,1332,10.308001857297631
48371,11244,10964,-280,-2.553812477198103
48373,23382,25374,1992,7.850555686923623
48375,154318,156484,2166,1.3841670713938805
48377,4466,4134,-332,-8.03096274794388
48379,4160,4694,534,11.376224968044312
48381,66444,73454,7010,9.543387698423503
48383,4028,3354,-674,-20.095408467501493
48385,1494,1630,136,8.343558282208589
48387,5448,5380,-68,-1.2639405204460967
48389,17330,15860,-1470,-9.26860025220681
48391,4648,4604,-44,-0.9556907037358819
48393,526,388,-138,-35.56701030927835
48395,8578,11152,2574,23.08106169296987
48397,65940,82158,16218,19.74001314540276
48399,5770,6102,332,5.440839069157653
48401,26330,26726,396,1.4817032103569558
48403,5038,4766,-272,-5.70709190096517
48405,3738,4358,620,14.226709499770537
48407,4304,5020,716,14.262948207171315
48409,37562,46112,8550,18.54181124219292
48411,3492,3196,-296,-9.261576971214017
48413,1488,1137,-351,-30.87071240105541
48415,12258,12378,120,0.9694619486185166
48417,2444,2538,94,3.7037037037037033
48419,17188,16972,-216,-1.2726844213999529
48421,2094,2148,54,2.5139664804469275
48423,210638,226822,16184,7.135110350847801
48425,6800,7666,866,11.296634489955649
48427,30518,29670,-848,-2.8581058308055276
48429,6528,6544,16,0.24449877750611246
48431,1028,738,-290,-39.295392953929536
48433,926,1500,574,38.266666666666666
48435,3004,2396,-608,-25.375626043405674
48437,3614,3652,38,1.04052573932092
48439,1854254,2029446,175192,8.632503648779027
48441,130000,136300,6300,4.622157006603081
48443,572,542,-30,-5.535055350553505
48445,6850,6174,-676,-10.94914156138646
48447,778,870,92,10.574712643678161
48449,33054,34546,1492,4.318879175591964
48451,95638,100532,4894,4.8681016989615244
48453,1571556,1833920,262364,14.30618565695341
48455,4426,4724,298,6.308213378492803
48457,8264,7992,-272,-3.4034034034034035
48459,14326,15988,1662,10.395296472354264
48461,3856,6326,2470,39.04521024343977
48463,19316,19334,18,0.09310023792283025
48465,35600,37006,1406,3.7993838836945364
48467,22492,25378,2886,11.372054535424384
48469,75204,75122,-82,-0.1091557732754719
48471,50398,51548,1150,2.230930394971677
48473,36823,48639,11816,24.29326260819507
48475,11314,11726,412,3.513559611120587
48477,30424,30005,-419,-1.39643392767872
48479,210064,214040,3976,1.8575967108951597
48481,32642,33342,700,2.0994541419231
48483,4084,3630,-454,-12.506887052341597
48485,108696,108462,-234,-0.21574376279249874
48487,11854,12094,240,1.984455101703324
48489,7646,8358,712,8.518784398181383
48491,371274,457508,86234,18.84863215506614
48493,17846,19024,1178,6.192178301093356
48495,7644,7630,-14,-0.1834862385321101
48497,41658,43334,1676,3.867632805649144
48499,20772,21530,758,3.520668834184858
48501,6630,6834,204,2.9850746268656714
48503,13020,13758,738,5.364151766245094
48505,6706,5694,-1012,-17.77309448542325
48507,5252,5088,-164,-3.2232704402515724
48999,320107,533852,213745,40.03825030158171
49000,3274136,3686457,412321,11.184750018784975
49001,5624,5438,-186,-3.4203751379183522
49003,42208,48264,6056,12.547654566550639
49005,115936,127776,11840,9.266215877786125
49007,16974,17014,40,0.23510050546608677
49009,493,630,137,21.746031746031747
49011,263986,288504,24518,8.498322380278957
49013,15658,17816,2158,12.112707678491244
49015,6120,7244,1124,15.516289342904473
49017,3508,3974,466,11.726220432813287
49019,9590,12204,2614,21.419206817436905
49021,40202,50630,10428,20.596484297847127
49023,7618,8974,1356,15.110318698462224
49025,6750,7472,722,9.662740899357601
49027,9348,10478,1130,10.784500858942545
49029,5052,6302,1250,19.834973024436685
49031,416,628,212,33.75796178343949
49033,1370,2028,658,32.44575936883629
49035,1441044,1597638,156594,9.801594604034205
49037,7804,8668,864,9.967697277341948
49039,16262,19150,2888,15.080939947780678
49041,17716,19710,1994,10.116692034500254
49043,64576,67170,2594,3.861843084710436
49045,32952,38596,5644,14.623277023525755
49047,24580,29746,5166,17.367040946681907
49049,502178,589172,86994,14.765467469601406
49051,19770,24256,4486,18.494393139841687
49053,138504,169834,31330,18.44742513277671
49055,1872,2188,316,14.442413162705666
49057,217618,244806,27188,11.105936945989885
50000,672068,675939,3871,0.5726848132745707
50001,28698,30230,1532,5.067813430367185
50003,34162,33986,-176,-0.5178602954157594
50005,20958,21482,524,2.439251466343916
50007,201924,208294,6370,3.0581773838900785
50009,1853,1139,-714,-62.68656716417911
50011,35924,34750,-1174,-3.3784172661870504
50013,1799,2052,253,12.32943469785575
50015,25068,25764,696,2.7014438751746623
50017,15124,15804,680,4.302708175145533
50019,21918,21756,-162,-0.7446221731936017
50021,53780,51490,-2290,-4.447465527286852
50023,66908,66470,-438,-0.6589438844591544
50025,44374,41628,-2746,-6.596521572018833
50027,47400,47664,264,0.5538771399798591
50999,17818,9553,-8265,-86.51732440071181
51000,8561181,8919763,358582,4.020084390134581
51001,25006,25644,638,2.487911402277336
51003,97535,128562,31027,24.133880929045908
51005,7352,6434,-918,-14.267951507615791
51007,4616,5048,432,8.55784469096672
51009,15490,15846,356,2.246623753628676
51011,6482,7108,626,8.806978052898144
51013,372376,362518,-9858,-2.7193132478938975
51015,55468,59958,4490,7.488575336068582
51017,4222,4454,232,5.208801077682981
51019,37462,37424,-38,-0.10153911928174432
51021,3221,3878,657,16.941722537390408
51023,21974,23290,1316,5.650493774151997
51025,6864,6456,-408,-6.319702602230483
51027,12640,12076,-564,-4.670420669095727
51029,5143,6208,1065,17.15528350515464
51031,34304,36704,2400,6.538796861377507
51033,13346,13080,-266,-2.0336391437308867
51035,12358,11150,-1208,-10.834080717488789
51036,3324,3410,86,2.5219941348973607
51037,4661,5584,923,16.52936962750716
51041,275444,294280,18836,6.400706809840968
51043,7476,7746,270,3.4856700232378004
51045,1476,1508,32,2.122015915119363
51047,31824,33188,1364,4.109919247920935
51049,2038,2690,652,24.237918215613384
